Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.790,0.735,0.790,0.730,2.95M,7.48%
"Nov 25, 2020",0.735,0.740,0.765,0.735,1.68M,0.68%
"Nov 24, 2020",0.730,0.760,0.765,0.725,2.95M,-3.31%
"Nov 23, 2020",0.755,0.745,0.820,0.745,12.39M,2.72%
"Nov 20, 2020",0.735,0.735,0.740,0.725,1.18M,0.68%
"Nov 19, 2020",0.730,0.725,0.745,0.725,3.56M,1.39%
"Nov 18, 2020",0.720,0.700,0.720,0.700,1.67M,2.13%
"Nov 17, 2020",0.705,0.725,0.730,0.675,2.68M,-1.40%
"Nov 16, 2020",0.715,0.685,0.725,0.685,4.76M,5.15%
"Nov 13, 2020",0.680,0.660,0.690,0.650,1.31M,2.26%
"Nov 12, 2020",0.665,0.665,0.665,0.650,912.30K,0.76%
"Nov 11, 2020",0.660,0.660,0.665,0.645,1.44M,2.33%
"Nov 10, 2020",0.645,0.640,0.645,0.630,1.64M,2.38%
"Nov 09, 2020",0.630,0.635,0.635,0.610,567.80K,0.00%
"Nov 06, 2020",0.630,0.655,0.655,0.620,2.30M,-3.08%
"Nov 05, 2020",0.650,0.620,0.670,0.620,745.90K,4.84%
"Nov 04, 2020",0.620,0.620,0.625,0.610,268.30K,1.64%
"Nov 03, 2020",0.610,0.595,0.615,0.595,293.80K,2.52%
"Nov 02, 2020",0.595,0.615,0.620,0.560,664.10K,-4.03%
"Oct 30, 2020",0.620,0.630,0.635,0.615,585.20K,-2.36%
"Oct 28, 2020",0.635,0.640,0.650,0.630,378.50K,-0.78%
"Oct 27, 2020",0.640,0.640,0.650,0.640,354.60K,0.00%
"Oct 26, 2020",0.640,0.650,0.650,0.640,709.50K,-1.54%
