Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.630,0.365,0.630,0.365,26.20K,72.60%
"Aug 28, 2020",0.365,0.365,0.365,0.365,10.00K,1.39%
"Aug 27, 2020",0.360,0.360,0.360,0.330,15.80K,9.09%
"Aug 25, 2020",0.330,0.330,0.330,0.330,1.70K,-7.04%
"Aug 24, 2020",0.355,0.350,0.355,0.345,70.80K,9.23%
"Aug 21, 2020",0.325,0.355,0.355,0.325,1.20K,0.00%
"Aug 19, 2020",0.325,0.325,0.325,0.325,9.50K,-1.52%
"Aug 18, 2020",0.330,0.350,0.350,0.330,16.00K,0.00%
"Aug 17, 2020",0.330,0.320,0.330,0.320,14.00K,-7.04%
"Aug 14, 2020",0.355,0.330,0.360,0.325,26.50K,7.58%
"Aug 13, 2020",0.330,0.325,0.365,0.320,69.70K,-9.59%
"Aug 12, 2020",0.365,0.350,0.365,0.350,59.00K,2.82%
"Aug 11, 2020",0.355,0.355,0.355,0.355,5.10K,0.00%
"Aug 10, 2020",0.355,0.350,0.355,0.350,10.00K,0.00%
"Aug 06, 2020",0.355,0.355,0.355,0.355,20.20K,29.09%
"Aug 05, 2020",0.275,0.355,0.355,0.275,23.60K,-1.79%
"Aug 04, 2020",0.280,0.290,0.350,0.280,11.10K,-3.45%
"Aug 03, 2020",0.290,0.300,0.335,0.290,1.40K,-4.92%
