Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.790,0.720,0.820,0.700,202.40K,9.72%
"Aug 28, 2020",0.720,0.590,0.740,0.590,195.90K,22.03%
"Aug 27, 2020",0.590,0.585,0.590,0.585,44.00K,-0.84%
"Aug 26, 2020",0.595,0.595,0.600,0.585,212.00K,1.71%
"Aug 25, 2020",0.585,0.590,0.590,0.585,14.00K,-0.85%
"Aug 24, 2020",0.590,0.585,0.595,0.585,61.80K,0.85%
"Aug 21, 2020",0.585,0.585,0.600,0.570,89.20K,0.00%
"Aug 19, 2020",0.585,0.585,0.585,0.585,70.00K,-1.68%
"Aug 18, 2020",0.595,0.600,0.600,0.595,5.40K,4.39%
"Aug 14, 2020",0.570,0.550,0.590,0.550,22.60K,1.79%
"Aug 13, 2020",0.560,0.555,0.560,0.555,256.00K,0.00%
"Aug 12, 2020",0.560,0.550,0.560,0.550,34.00K,0.00%
"Aug 11, 2020",0.560,0.525,0.560,0.495,251.90K,4.67%
"Aug 10, 2020",0.535,0.545,0.560,0.515,233.90K,0.00%
"Aug 07, 2020",0.535,0.560,0.560,0.535,53.60K,-4.46%
"Aug 06, 2020",0.560,0.590,0.590,0.535,34.10K,1.82%
"Aug 05, 2020",0.550,0.550,0.550,0.550,111.10K,2.80%
"Aug 04, 2020",0.535,0.570,0.570,0.535,102.00K,-6.14%
"Aug 03, 2020",0.570,0.560,0.570,0.555,41.70K,7.55%
