Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.230,0.225,0.230,0.225,49.10M,0.00%
"Aug 28, 2020",0.230,0.220,0.230,0.220,70.52M,4.55%
"Aug 27, 2020",0.220,0.225,0.230,0.220,37.80M,0.00%
"Aug 26, 2020",0.220,0.225,0.230,0.220,46.73M,0.00%
"Aug 25, 2020",0.220,0.225,0.230,0.220,65.66M,-4.35%
"Aug 24, 2020",0.230,0.225,0.230,0.215,114.55M,4.55%
"Aug 21, 2020",0.220,0.230,0.230,0.220,31.84M,-2.22%
"Aug 19, 2020",0.225,0.225,0.235,0.220,52.26M,-2.17%
"Aug 18, 2020",0.230,0.225,0.230,0.220,45.47M,2.22%
"Aug 17, 2020",0.225,0.225,0.235,0.220,71.67M,2.27%
"Aug 14, 2020",0.220,0.235,0.235,0.220,82.49M,-8.33%
"Aug 13, 2020",0.240,0.240,0.245,0.230,74.50M,0.00%
"Aug 12, 2020",0.240,0.240,0.250,0.220,181.16M,-7.69%
"Aug 11, 2020",0.260,0.230,0.260,0.225,612.42M,13.04%
"Aug 10, 2020",0.230,0.220,0.230,0.220,46.47M,4.55%
"Aug 07, 2020",0.220,0.235,0.235,0.220,68.99M,-4.35%
"Aug 06, 2020",0.230,0.225,0.240,0.225,182.08M,4.55%
"Aug 05, 2020",0.220,0.210,0.220,0.210,81.29M,7.32%
"Aug 04, 2020",0.205,0.215,0.220,0.205,73.61M,-2.38%
"Aug 03, 2020",0.210,0.220,0.220,0.210,51.52M,-4.55%
