Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",2.750,2.780,2.780,2.750,8.00K,-3.51%
"Aug 28, 2020",2.850,3.290,3.290,2.850,24.20K,2.15%
"Aug 26, 2020",2.790,2.790,2.790,2.790,3.00K,1.45%
"Aug 25, 2020",2.750,2.770,2.770,2.750,2.00K,-1.43%
"Aug 18, 2020",2.790,2.790,2.790,2.770,8.50K,0.36%
"Aug 17, 2020",2.780,2.780,2.780,2.780,20.00K,0.00%
"Aug 14, 2020",2.780,2.800,2.800,2.780,69.70K,-0.71%
"Aug 13, 2020",2.800,2.820,2.820,2.800,6.90K,0.36%
"Aug 12, 2020",2.790,2.790,2.790,2.790,7.20K,0.00%
"Aug 07, 2020",2.790,2.850,2.850,2.790,5.50K,-0.36%
"Aug 05, 2020",2.800,2.800,2.800,2.800,5.00K,1.45%
"Aug 04, 2020",2.760,2.760,2.760,2.760,1.00K,-4.83%
