Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.525,0.420,0.535,0.415,9.30M,26.51%
"Aug 28, 2020",0.415,0.430,0.430,0.405,3.89M,-2.35%
"Aug 27, 2020",0.425,0.410,0.435,0.395,4.36M,3.66%
"Aug 26, 2020",0.410,0.405,0.430,0.360,6.23M,2.50%
"Aug 25, 2020",0.400,0.430,0.465,0.400,11.13M,-6.98%
"Aug 24, 2020",0.430,0.345,0.460,0.325,29.23M,19.44%
"Aug 21, 2020",0.360,0.235,0.385,0.235,31.82M,60.00%
"Aug 19, 2020",0.225,0.215,0.230,0.215,3.59M,7.14%
"Aug 18, 2020",0.210,0.215,0.215,0.210,1.75M,2.44%
"Aug 17, 2020",0.205,0.215,0.225,0.205,4.00M,0.00%
"Aug 14, 2020",0.205,0.225,0.230,0.205,4.62M,-6.82%
"Aug 13, 2020",0.220,0.215,0.230,0.210,1.71M,4.76%
"Aug 12, 2020",0.210,0.270,0.275,0.200,8.08M,-20.75%
"Aug 11, 2020",0.265,0.210,0.270,0.210,14.39M,29.27%
"Aug 10, 2020",0.205,0.195,0.215,0.195,3.20M,5.13%
"Aug 07, 2020",0.195,0.200,0.205,0.195,2.84M,2.63%
"Aug 06, 2020",0.190,0.185,0.205,0.185,3.06M,5.56%
"Aug 05, 2020",0.180,0.190,0.200,0.175,2.43M,-5.26%
"Aug 04, 2020",0.190,0.200,0.200,0.185,2.22M,-5.00%
"Aug 03, 2020",0.200,0.200,0.210,0.190,3.73M,-2.44%
