Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",2.120,2.140,2.140,2.090,296.60K,-1.40%
"Aug 28, 2020",2.150,2.140,2.150,2.100,579.20K,0.47%
"Aug 27, 2020",2.140,2.100,2.150,2.050,2.16M,-4.04%
"Aug 26, 2020",2.230,2.230,2.250,2.200,726.60K,2.29%
"Aug 25, 2020",2.180,2.140,2.230,2.110,1.54M,2.35%
"Aug 24, 2020",2.130,2.130,2.150,2.100,525.60K,0.00%
"Aug 21, 2020",2.130,2.080,2.130,2.070,599.10K,1.91%
"Aug 19, 2020",2.090,2.090,2.110,2.060,329.80K,0.00%
"Aug 18, 2020",2.090,2.030,2.100,2.030,484.70K,3.47%
"Aug 17, 2020",2.020,2.090,2.130,2.020,1.37M,-2.88%
"Aug 14, 2020",2.080,2.110,2.110,2.060,690.90K,-1.89%
"Aug 13, 2020",2.120,2.140,2.150,2.110,512.80K,0.00%
"Aug 12, 2020",2.120,2.190,2.210,2.120,1.23M,-2.30%
"Aug 11, 2020",2.170,2.160,2.210,2.140,1.26M,1.40%
"Aug 10, 2020",2.140,2.190,2.210,2.130,2.01M,0.94%
"Aug 07, 2020",2.120,2.250,2.250,2.120,1.89M,-4.50%
"Aug 06, 2020",2.220,2.290,2.300,2.210,843.80K,-1.77%
"Aug 05, 2020",2.260,2.240,2.370,2.200,4.40M,1.35%
"Aug 04, 2020",2.230,2.240,2.260,2.190,908.30K,-0.45%
"Aug 03, 2020",2.240,2.290,2.290,2.210,1.17M,0.00%
