Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",3.830,3.500,3.950,3.430,3.70M,11.99%
"Aug 28, 2020",3.420,3.460,3.560,3.280,6.51M,3.64%
"Aug 27, 2020",3.300,3.200,3.300,3.180,3.13M,4.10%
"Aug 26, 2020",3.170,3.100,3.170,3.070,1.19M,3.26%
"Aug 25, 2020",3.070,3.140,3.230,3.060,2.31M,-0.65%
"Aug 24, 2020",3.090,2.920,3.100,2.920,3.66M,7.67%
"Aug 21, 2020",2.870,2.830,2.870,2.780,2.00M,2.14%
"Aug 19, 2020",2.810,2.830,2.880,2.780,838.40K,-0.35%
"Aug 18, 2020",2.820,2.780,2.910,2.740,2.55M,3.30%
"Aug 17, 2020",2.730,2.660,2.860,2.630,1.56M,3.02%
"Aug 14, 2020",2.650,2.710,2.710,2.640,1.32M,-2.21%
"Aug 13, 2020",2.710,2.720,2.770,2.660,446.00K,0.00%
"Aug 12, 2020",2.710,2.740,2.770,2.620,1.57M,-1.09%
"Aug 11, 2020",2.740,2.730,2.750,2.680,1.37M,2.62%
"Aug 10, 2020",2.670,2.700,2.790,2.660,983.40K,-1.48%
"Aug 07, 2020",2.710,2.860,2.900,2.710,1.03M,-5.24%
"Aug 06, 2020",2.860,2.850,2.890,2.810,5.19M,1.06%
"Aug 05, 2020",2.830,2.760,2.850,2.680,1.38M,2.91%
"Aug 04, 2020",2.750,2.650,2.750,2.590,1.89M,1.85%
"Aug 03, 2020",2.700,2.830,2.860,2.690,1.34M,-4.59%
