Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",2.000,1.970,2.000,1.970,2.16M,1.52%
"Nov 25, 2020",1.970,1.970,2.000,1.970,3.05M,1.03%
"Nov 24, 2020",1.950,2.030,2.040,1.950,9.02M,-3.94%
"Nov 23, 2020",2.030,1.980,2.060,1.970,7.18M,3.57%
"Nov 20, 2020",1.960,1.940,2.040,1.900,19.68M,4.26%
"Nov 19, 2020",1.880,1.870,1.900,1.870,2.79M,1.08%
"Nov 18, 2020",1.860,1.920,1.950,1.860,2.61M,-3.12%
"Nov 17, 2020",1.920,1.920,1.950,1.890,2.18M,1.05%
"Nov 16, 2020",1.900,1.880,1.940,1.870,3.24M,1.06%
"Nov 13, 2020",1.880,1.870,1.910,1.860,3.39M,0.53%
"Nov 12, 2020",1.870,1.830,1.900,1.820,1.33M,2.19%
"Nov 11, 2020",1.830,1.830,1.850,1.820,1.33M,-0.54%
"Nov 10, 2020",1.840,1.870,1.880,1.820,2.52M,-2.13%
"Nov 09, 2020",1.880,1.890,1.900,1.880,1.76M,-0.53%
"Nov 06, 2020",1.890,1.910,1.920,1.870,1.77M,-0.53%
"Nov 05, 2020",1.900,1.810,1.900,1.810,1.72M,4.97%
"Nov 04, 2020",1.810,1.790,1.820,1.780,3.38M,2.84%
"Nov 03, 2020",1.760,1.760,1.790,1.760,331.40K,0.00%
"Nov 02, 2020",1.760,1.720,1.780,1.700,3.58M,0.00%
"Oct 30, 2020",1.760,1.820,1.820,1.710,3.37M,-3.30%
"Oct 28, 2020",1.820,1.800,1.840,1.780,4.04M,1.68%
"Oct 27, 2020",1.790,1.790,1.830,1.770,5.53M,0.00%
"Oct 26, 2020",1.790,1.830,1.830,1.780,2.65M,-2.19%
