Date,Price,Open,High,Low,Vol.,Change %
"Sep 15, 2020",0.115,0.110,0.120,0.105,132.92M,9.52%
"Sep 14, 2020",0.105,0.105,0.110,0.105,114.31M,0.00%
"Sep 11, 2020",0.105,0.100,0.110,0.100,198.86M,0.00%
"Sep 10, 2020",0.105,0.115,0.115,0.100,138.51M,-8.70%
"Sep 09, 2020",0.115,0.115,0.115,0.110,103.46M,0.00%
"Sep 08, 2020",0.115,0.120,0.125,0.115,59.04M,-4.17%
"Sep 07, 2020",0.120,0.120,0.125,0.120,77.83M,-4.00%
"Sep 04, 2020",0.125,0.120,0.125,0.120,46.35M,0.00%
"Sep 03, 2020",0.125,0.130,0.130,0.120,148.85M,-3.85%
"Sep 02, 2020",0.130,0.130,0.135,0.125,352.42M,4.00%
"Sep 01, 2020",0.125,0.125,0.130,0.125,56.86M,0.00%
"Aug 28, 2020",0.125,0.125,0.130,0.120,152.10M,0.00%
"Aug 27, 2020",0.125,0.125,0.130,0.120,177.89M,0.00%
"Aug 26, 2020",0.125,0.130,0.135,0.125,226.48M,4.17%
"Aug 25, 2020",0.120,0.130,0.130,0.120,123.66M,-4.00%
"Aug 24, 2020",0.125,0.125,0.130,0.120,194.64M,0.00%
"Aug 21, 2020",0.125,0.125,0.130,0.120,100.37M,0.00%
"Aug 19, 2020",0.125,0.125,0.130,0.120,150.12M,0.00%
"Aug 18, 2020",0.125,0.125,0.130,0.120,368.56M,4.17%
"Aug 17, 2020",0.120,0.120,0.130,0.115,297.25M,4.35%
