Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.105,0.110,0.110,0.105,10.73M,-4.55%
"Aug 28, 2020",0.110,0.120,0.120,0.105,25.20M,-8.33%
"Aug 27, 2020",0.120,0.120,0.125,0.110,37.56M,0.00%
"Aug 26, 2020",0.120,0.110,0.120,0.105,44.65M,14.29%
"Aug 25, 2020",0.105,0.110,0.115,0.105,24.56M,-8.70%
"Aug 24, 2020",0.115,0.120,0.125,0.115,13.12M,0.00%
"Aug 21, 2020",0.115,0.105,0.125,0.105,45.74M,9.52%
"Aug 19, 2020",0.105,0.110,0.115,0.105,15.59M,0.00%
"Aug 18, 2020",0.105,0.105,0.110,0.100,22.75M,5.00%
"Aug 17, 2020",0.100,0.110,0.110,0.100,23.47M,-9.09%
"Aug 14, 2020",0.110,0.115,0.115,0.100,46.00M,-4.35%
"Aug 13, 2020",0.115,0.125,0.125,0.110,41.02M,-4.17%
"Aug 12, 2020",0.120,0.140,0.140,0.110,154.36M,-11.11%
"Aug 11, 2020",0.135,0.140,0.150,0.135,80.13M,0.00%
"Aug 10, 2020",0.135,0.140,0.140,0.135,27.81M,0.00%
"Aug 07, 2020",0.135,0.130,0.155,0.125,174.40M,3.85%
"Aug 06, 2020",0.130,0.135,0.135,0.125,44.28M,-3.70%
"Aug 05, 2020",0.135,0.130,0.140,0.125,56.60M,3.85%
"Aug 04, 2020",0.130,0.130,0.140,0.125,98.80M,0.00%
"Aug 03, 2020",0.130,0.135,0.140,0.125,107.28M,-3.70%
