Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.055,0.060,0.060,0.055,2.43M,-8.33%
"Aug 28, 2020",0.060,0.065,0.070,0.055,66.60M,0.00%
"Aug 27, 2020",0.060,0.055,0.065,0.055,84.90M,9.09%
"Aug 26, 2020",0.055,0.055,0.055,0.050,6.29M,0.00%
"Aug 25, 2020",0.055,0.055,0.055,0.050,885.50K,10.00%
"Aug 24, 2020",0.050,0.050,0.055,0.050,629.30K,0.00%
"Aug 21, 2020",0.050,0.055,0.055,0.050,1.09M,0.00%
"Aug 19, 2020",0.050,0.050,0.055,0.050,2.55M,-9.09%
"Aug 18, 2020",0.055,0.050,0.055,0.050,595.50K,0.00%
"Aug 17, 2020",0.055,0.055,0.055,0.050,876.00K,0.00%
"Aug 14, 2020",0.055,0.055,0.055,0.050,9.37M,0.00%
"Aug 13, 2020",0.055,0.055,0.060,0.055,7.11M,0.00%
"Aug 12, 2020",0.055,0.065,0.065,0.055,10.76M,-15.38%
"Aug 11, 2020",0.065,0.065,0.070,0.060,50.31M,0.00%
"Aug 10, 2020",0.065,0.060,0.070,0.055,29.85M,8.33%
"Aug 07, 2020",0.060,0.065,0.070,0.055,30.15M,-7.69%
"Aug 06, 2020",0.065,0.045,0.065,0.045,31.38M,44.44%
"Aug 05, 2020",0.045,0.045,0.045,0.045,20.00K,-10.00%
"Aug 04, 2020",0.050,0.045,0.050,0.045,1.33M,0.00%
"Aug 03, 2020",0.050,0.045,0.050,0.045,4.42M,0.00%
