Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.580,0.580,0.580,0.580,-,-1.69%
"Nov 25, 2020",0.590,0.595,0.595,0.590,0.80K,-0.84%
"Nov 24, 2020",0.595,0.580,0.595,0.580,13.00K,4.39%
"Nov 23, 2020",0.570,0.570,0.575,0.570,2.40K,0.00%
"Nov 18, 2020",0.570,0.570,0.575,0.560,139.20K,-1.72%
"Nov 17, 2020",0.580,0.580,0.580,0.580,29.80K,0.00%
"Nov 09, 2020",0.580,0.580,0.580,0.580,5.60K,-1.69%
"Oct 30, 2020",0.590,0.585,0.590,0.585,86.00K,0.00%
"Oct 26, 2020",0.590,0.590,0.590,0.590,1.00K,0.00%
