Date,Price,Open,High,Low,Vol.,Change %
"Sep 08, 2020",0.035,0.040,0.040,0.030,92.54M,-12.50%
"Sep 07, 2020",0.040,0.045,0.045,0.035,68.47M,-11.11%
"Sep 04, 2020",0.045,0.040,0.045,0.040,27.95M,0.00%
"Sep 03, 2020",0.045,0.045,0.050,0.040,102.65M,0.00%
"Sep 02, 2020",0.045,0.050,0.055,0.045,247.89M,-18.18%
"Sep 01, 2020",0.055,0.060,0.060,0.050,207.12M,-8.33%
"Aug 28, 2020",0.060,0.060,0.060,0.055,26.05M,9.09%
"Aug 27, 2020",0.055,0.070,0.075,0.055,292.65M,-8.33%
"Aug 26, 2020",0.060,0.055,0.060,0.050,108.73M,20.00%
"Aug 25, 2020",0.050,0.055,0.055,0.050,21.44M,0.00%
"Aug 24, 2020",0.050,0.055,0.055,0.050,43.48M,-9.09%
"Aug 21, 2020",0.055,0.055,0.060,0.050,147.72M,0.00%
"Aug 19, 2020",0.055,0.055,0.060,0.055,217.66M,0.00%
"Aug 18, 2020",0.055,0.060,0.060,0.050,379.92M,-8.33%
"Aug 17, 2020",0.060,0.055,0.065,0.050,87.86M,9.09%
"Aug 14, 2020",0.055,0.065,0.065,0.055,66.92M,-15.38%
"Aug 13, 2020",0.065,0.065,0.075,0.065,29.54M,0.00%
"Aug 12, 2020",0.065,0.075,0.075,0.050,171.80M,-13.33%
"Aug 11, 2020",0.075,0.085,0.085,0.070,184.00M,-6.25%
"Aug 10, 2020",0.080,0.075,0.085,0.070,153.27M,6.67%
