Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",5.05,5.04,5.09,5.00,683.50K,1.00%
"Aug 28, 2020",5.00,5.08,5.08,4.97,9.15M,-1.19%
"Aug 27, 2020",5.06,5.08,5.09,5.00,1.85M,-0.39%
"Aug 26, 2020",5.08,5.12,5.12,5.00,2.21M,-0.20%
"Aug 25, 2020",5.09,5.06,5.11,5.03,1.51M,1.19%
"Aug 24, 2020",5.03,5.00,5.08,4.98,1.10M,0.60%
"Aug 21, 2020",5.00,4.99,5.02,4.99,1.65M,0.40%
"Aug 19, 2020",4.98,5.01,5.04,4.96,2.05M,-0.60%
"Aug 18, 2020",5.01,5.11,5.16,4.97,2.73M,-1.76%
"Aug 17, 2020",5.10,5.12,5.18,5.09,1.50M,-0.39%
"Aug 14, 2020",5.12,5.16,5.19,5.09,2.50M,-0.39%
"Aug 13, 2020",5.14,5.14,5.16,5.10,804.20K,0.39%
"Aug 12, 2020",5.12,5.11,5.14,5.09,453.30K,0.59%
"Aug 11, 2020",5.09,5.15,5.18,5.08,1.46M,-1.74%
"Aug 10, 2020",5.18,5.19,5.19,5.14,485.20K,1.57%
"Aug 08, 2020",5.10,5.18,5.18,5.10,1.39M,-1.54%
"Aug 07, 2020",5.18,5.19,5.25,5.14,1.28M,-1.33%
"Aug 06, 2020",5.25,5.17,5.25,5.16,994.20K,1.94%
"Aug 05, 2020",5.15,5.15,5.18,5.09,1.27M,0.39%
"Aug 04, 2020",5.13,5.22,5.23,5.13,2.00M,-1.54%
"Aug 03, 2020",5.21,5.30,5.32,5.18,1.90M,-1.70%
