Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.880,0.895,0.895,0.880,100.00K,-1.12%
"Aug 28, 2020",0.890,0.895,0.895,0.890,45.00K,0.56%
"Aug 27, 2020",0.885,0.890,0.890,0.880,38.60K,-0.56%
"Aug 26, 2020",0.890,0.900,0.900,0.880,55.90K,-1.11%
"Aug 25, 2020",0.900,0.900,0.910,0.895,163.80K,-1.64%
"Aug 24, 2020",0.915,0.920,0.920,0.890,176.20K,-0.54%
"Aug 21, 2020",0.920,0.905,0.930,0.905,116.40K,2.22%
"Aug 19, 2020",0.900,0.910,0.930,0.900,147.30K,-0.55%
"Aug 18, 2020",0.905,0.905,0.920,0.900,243.80K,0.00%
"Aug 17, 2020",0.905,0.930,0.935,0.905,202.00K,-1.63%
"Aug 14, 2020",0.920,0.960,0.965,0.920,638.60K,-3.16%
"Aug 13, 2020",0.950,1.040,1.050,0.950,2.00M,-8.65%
"Aug 12, 2020",1.040,1.050,1.060,1.040,67.10K,-2.80%
"Aug 11, 2020",1.070,1.050,1.070,1.040,78.10K,0.00%
"Aug 10, 2020",1.070,1.070,1.070,1.050,40.00K,0.00%
"Aug 07, 2020",1.070,1.080,1.080,1.070,77.10K,0.00%
"Aug 06, 2020",1.070,1.070,1.080,1.070,109.90K,-0.93%
"Aug 05, 2020",1.080,1.070,1.080,1.070,61.10K,0.00%
"Aug 04, 2020",1.080,1.080,1.080,1.070,149.00K,-0.92%
"Aug 03, 2020",1.090,1.090,1.100,1.090,229.60K,-0.91%
