Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",2.090,2.170,2.170,2.090,559.90K,-3.24%
"Aug 28, 2020",2.160,2.250,2.250,2.140,845.90K,-4.00%
"Aug 27, 2020",2.250,2.060,2.260,2.050,1.84M,9.22%
"Aug 26, 2020",2.060,2.070,2.070,2.050,252.20K,-0.48%
"Aug 25, 2020",2.070,2.060,2.080,2.050,402.70K,0.49%
"Aug 24, 2020",2.060,2.080,2.080,2.040,455.60K,0.00%
"Aug 21, 2020",2.060,2.080,2.080,2.050,693.20K,0.00%
"Aug 19, 2020",2.060,2.060,2.080,2.050,596.60K,-0.48%
"Aug 18, 2020",2.070,2.070,2.070,2.040,338.20K,0.00%
"Aug 17, 2020",2.070,2.070,2.090,2.030,515.20K,0.00%
"Aug 14, 2020",2.070,2.080,2.080,2.010,390.00K,0.00%
"Aug 13, 2020",2.070,2.060,2.090,2.050,325.00K,0.98%
"Aug 12, 2020",2.050,2.060,2.060,2.000,625.40K,-0.49%
"Aug 11, 2020",2.060,2.070,2.080,2.050,363.70K,-0.48%
"Aug 10, 2020",2.070,2.080,2.080,2.050,399.60K,-0.48%
"Aug 07, 2020",2.080,2.080,2.100,2.070,588.60K,-0.95%
"Aug 06, 2020",2.100,2.110,2.120,2.080,831.40K,-0.94%
"Aug 05, 2020",2.120,2.090,2.120,2.070,643.60K,1.92%
"Aug 04, 2020",2.080,2.140,2.150,2.070,657.20K,-2.80%
"Aug 03, 2020",2.140,2.110,2.150,2.070,914.50K,1.42%
