Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.095,0.095,0.095,0.095,-,0.00%
"Aug 28, 2020",0.095,0.095,0.100,0.095,1.89M,0.00%
"Aug 27, 2020",0.095,0.105,0.105,0.095,16.31M,0.00%
"Aug 26, 2020",0.095,0.085,0.100,0.085,6.56M,5.56%
"Aug 25, 2020",0.090,0.090,0.090,0.085,1.18M,0.00%
"Aug 24, 2020",0.090,0.090,0.095,0.085,9.64M,5.88%
"Aug 21, 2020",0.085,0.080,0.090,0.080,4.89M,6.25%
"Aug 19, 2020",0.080,0.085,0.085,0.080,946.20K,0.00%
"Aug 18, 2020",0.080,0.080,0.080,0.080,2.17M,0.00%
"Aug 17, 2020",0.080,0.090,0.090,0.080,657.10K,-5.88%
"Aug 14, 2020",0.085,0.085,0.090,0.085,4.52M,0.00%
"Aug 13, 2020",0.085,0.085,0.085,0.085,1.98M,0.00%
"Aug 12, 2020",0.085,0.090,0.090,0.085,3.99M,-5.56%
"Aug 11, 2020",0.090,0.095,0.100,0.090,16.13M,-5.26%
"Aug 10, 2020",0.095,0.085,0.100,0.080,30.96M,18.75%
"Aug 07, 2020",0.080,0.080,0.085,0.075,8.99M,0.00%
"Aug 06, 2020",0.080,0.080,0.080,0.075,1.14M,6.67%
"Aug 05, 2020",0.075,0.075,0.075,0.075,1.08M,7.14%
"Aug 04, 2020",0.070,0.075,0.075,0.070,750.00K,-6.67%
"Aug 03, 2020",0.075,0.075,0.075,0.075,522.00K,0.00%
