Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",3.60,3.54,3.60,3.47,522.20K,1.69%
"Aug 28, 2020",3.54,3.53,3.54,3.42,2.99M,0.28%
"Aug 27, 2020",3.53,3.55,3.59,3.45,2.45M,-1.94%
"Aug 26, 2020",3.60,3.55,3.62,3.51,1.50M,1.69%
"Aug 25, 2020",3.54,3.64,3.66,3.52,4.21M,-6.10%
"Aug 24, 2020",3.77,3.72,3.79,3.55,1.90M,1.89%
"Aug 21, 2020",3.70,3.74,3.78,3.65,1.69M,-1.07%
"Aug 19, 2020",3.74,3.64,3.75,3.63,1.58M,2.75%
"Aug 18, 2020",3.64,3.54,3.68,3.51,1.98M,3.70%
"Aug 17, 2020",3.51,3.42,3.55,3.40,1.14M,0.57%
"Aug 14, 2020",3.49,3.59,3.59,3.40,1.69M,-2.51%
"Aug 13, 2020",3.58,3.36,3.58,3.35,4.16M,6.55%
"Aug 12, 2020",3.36,3.37,3.38,3.26,2.26M,0.00%
"Aug 11, 2020",3.36,3.39,3.39,3.29,2.71M,1.51%
"Aug 10, 2020",3.31,3.38,3.43,3.13,3.81M,-1.19%
"Aug 07, 2020",3.35,3.45,3.45,3.34,2.11M,-2.33%
"Aug 06, 2020",3.43,3.41,3.49,3.34,3.04M,3.31%
"Aug 05, 2020",3.32,3.05,3.38,3.04,5.61M,9.93%
"Aug 04, 2020",3.02,3.06,3.06,2.98,1.38M,-0.98%
"Aug 03, 2020",3.05,3.11,3.13,3.03,1.47M,-1.61%
