Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",1.770,1.830,1.830,1.750,3.44M,-3.28%
"Nov 25, 2020",1.830,1.900,1.900,1.800,2.19M,-3.68%
"Nov 24, 2020",1.900,1.850,1.900,1.850,628.30K,0.53%
"Nov 23, 2020",1.890,1.860,1.900,1.850,576.20K,1.61%
"Nov 20, 2020",1.860,1.920,1.920,1.860,454.10K,-1.59%
"Nov 19, 2020",1.890,1.830,1.940,1.830,2.34M,3.28%
"Nov 18, 2020",1.830,1.820,1.850,1.780,981.20K,0.55%
"Nov 17, 2020",1.820,1.860,1.860,1.820,614.20K,-2.15%
"Nov 16, 2020",1.860,1.860,1.880,1.820,811.20K,0.00%
"Nov 13, 2020",1.860,1.800,1.890,1.770,2.69M,3.33%
"Nov 12, 2020",1.800,1.710,1.810,1.700,2.44M,5.26%
"Nov 11, 2020",1.710,1.710,1.720,1.690,919.50K,1.18%
"Nov 10, 2020",1.690,1.670,1.690,1.640,429.90K,1.81%
"Nov 09, 2020",1.660,1.640,1.670,1.640,209.60K,2.47%
"Nov 06, 2020",1.620,1.660,1.670,1.610,529.10K,-2.41%
"Nov 05, 2020",1.660,1.660,1.670,1.630,362.50K,0.61%
"Nov 04, 2020",1.650,1.630,1.660,1.620,271.50K,1.85%
"Nov 03, 2020",1.620,1.590,1.640,1.590,448.80K,2.53%
"Nov 02, 2020",1.580,1.580,1.610,1.520,295.70K,0.00%
"Oct 30, 2020",1.580,1.630,1.630,1.580,700.30K,-3.66%
"Oct 28, 2020",1.640,1.680,1.680,1.630,234.30K,-1.80%
"Oct 27, 2020",1.670,1.610,1.670,1.610,209.90K,3.09%
"Oct 26, 2020",1.620,1.630,1.640,1.600,458.90K,0.00%
