Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.155,0.150,0.160,0.145,35.16M,6.90%
"Aug 28, 2020",0.145,0.150,0.150,0.145,1.88M,-3.33%
"Aug 27, 2020",0.150,0.145,0.150,0.145,10.26M,3.45%
"Aug 26, 2020",0.145,0.145,0.150,0.145,3.77M,0.00%
"Aug 25, 2020",0.145,0.150,0.150,0.145,9.27M,0.00%
"Aug 24, 2020",0.145,0.150,0.150,0.145,4.58M,-3.33%
"Aug 21, 2020",0.150,0.150,0.155,0.145,16.89M,3.45%
"Aug 19, 2020",0.145,0.145,0.150,0.145,4.09M,0.00%
"Aug 18, 2020",0.145,0.145,0.150,0.145,15.18M,0.00%
"Aug 17, 2020",0.145,0.155,0.155,0.145,17.10M,-3.33%
"Aug 14, 2020",0.150,0.155,0.160,0.150,17.13M,-3.23%
"Aug 13, 2020",0.155,0.165,0.185,0.150,199.44M,-3.12%
"Aug 12, 2020",0.160,0.155,0.170,0.150,48.82M,6.67%
"Aug 11, 2020",0.150,0.155,0.160,0.150,9.80M,-3.23%
"Aug 10, 2020",0.155,0.160,0.160,0.150,10.41M,0.00%
"Aug 07, 2020",0.155,0.165,0.165,0.155,29.31M,-3.12%
"Aug 06, 2020",0.160,0.155,0.165,0.150,41.53M,6.67%
"Aug 05, 2020",0.150,0.155,0.155,0.150,8.87M,0.00%
"Aug 04, 2020",0.150,0.160,0.160,0.150,18.65M,-3.23%
"Aug 03, 2020",0.155,0.165,0.170,0.150,32.56M,-3.12%
