Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",1.270,1.240,1.270,1.220,35.40K,0.79%
"Nov 25, 2020",1.260,1.220,1.290,1.210,47.90K,0.80%
"Nov 24, 2020",1.250,1.250,1.250,1.230,30.90K,0.81%
"Nov 23, 2020",1.240,1.230,1.240,1.230,43.60K,0.00%
"Nov 20, 2020",1.240,1.240,1.250,1.230,37.10K,0.00%
"Nov 19, 2020",1.240,1.230,1.240,1.190,32.40K,0.81%
"Nov 18, 2020",1.230,1.250,1.260,1.190,128.40K,-0.81%
"Nov 17, 2020",1.240,1.260,1.260,1.220,62.60K,-0.80%
"Nov 16, 2020",1.250,1.250,1.270,1.230,120.30K,0.00%
"Nov 13, 2020",1.250,1.240,1.260,1.240,36.80K,0.81%
"Nov 12, 2020",1.240,1.250,1.250,1.240,12.60K,0.81%
"Nov 11, 2020",1.230,1.220,1.240,1.220,57.80K,-2.38%
"Nov 10, 2020",1.260,1.200,1.260,1.200,26.50K,5.00%
"Nov 09, 2020",1.200,1.200,1.200,1.200,0.80K,-3.23%
"Nov 06, 2020",1.240,1.230,1.260,1.220,23.00K,1.64%
"Nov 05, 2020",1.220,1.200,1.220,1.200,14.60K,0.00%
"Nov 04, 2020",1.220,1.200,1.220,1.200,0.90K,0.00%
"Nov 03, 2020",1.220,1.200,1.220,1.200,4.00K,0.00%
"Nov 02, 2020",1.220,1.190,1.220,1.190,33.40K,-3.17%
"Oct 28, 2020",1.260,1.220,1.260,1.190,46.80K,2.44%
"Oct 27, 2020",1.230,1.200,1.230,1.200,6.20K,0.00%
"Oct 26, 2020",1.230,1.230,1.230,1.230,18.40K,0.00%
