Date,Price,Open,High,Low,Vol.,Change %
"Sep 08, 2020",0.045,0.050,0.055,0.045,42.16M,-10.00%
"Sep 07, 2020",0.050,0.050,0.055,0.050,17.93M,0.00%
"Sep 04, 2020",0.050,0.050,0.055,0.050,11.22M,0.00%
"Sep 03, 2020",0.050,0.055,0.060,0.050,45.09M,-9.09%
"Sep 02, 2020",0.055,0.060,0.060,0.055,42.27M,-8.33%
"Sep 01, 2020",0.060,0.060,0.060,0.055,14.14M,9.09%
"Aug 28, 2020",0.055,0.060,0.060,0.055,11.35M,-8.33%
"Aug 27, 2020",0.060,0.065,0.065,0.060,41.01M,0.00%
"Aug 26, 2020",0.060,0.065,0.065,0.060,33.31M,0.00%
"Aug 25, 2020",0.060,0.065,0.065,0.055,76.52M,0.00%
"Aug 24, 2020",0.060,0.060,0.065,0.055,50.93M,0.00%
"Aug 21, 2020",0.060,0.060,0.060,0.055,12.88M,0.00%
"Aug 19, 2020",0.060,0.060,0.065,0.055,43.89M,0.00%
"Aug 18, 2020",0.060,0.065,0.065,0.055,100.01M,0.00%
"Aug 17, 2020",0.060,0.070,0.070,0.060,127.79M,-7.69%
"Aug 14, 2020",0.065,0.070,0.075,0.060,220.51M,0.00%
"Aug 13, 2020",0.065,0.065,0.070,0.060,107.13M,8.33%
"Aug 12, 2020",0.060,0.070,0.070,0.045,246.84M,-14.29%
"Aug 11, 2020",0.070,0.075,0.080,0.065,204.55M,-6.67%
"Aug 10, 2020",0.075,0.065,0.075,0.065,365.90M,15.38%
