Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.240,0.235,0.240,0.230,1.89M,2.13%
"Aug 28, 2020",0.235,0.240,0.245,0.235,18.39M,-2.08%
"Aug 27, 2020",0.240,0.235,0.245,0.230,18.24M,0.00%
"Aug 26, 2020",0.240,0.245,0.245,0.235,11.44M,0.00%
"Aug 25, 2020",0.240,0.255,0.260,0.240,19.59M,-7.69%
"Aug 24, 2020",0.260,0.255,0.270,0.250,56.26M,4.00%
"Aug 21, 2020",0.250,0.245,0.255,0.235,25.14M,4.17%
"Aug 19, 2020",0.240,0.240,0.245,0.230,24.00M,2.13%
"Aug 18, 2020",0.235,0.235,0.240,0.230,11.26M,2.17%
"Aug 17, 2020",0.230,0.230,0.240,0.225,19.22M,2.22%
"Aug 14, 2020",0.225,0.240,0.245,0.225,21.97M,-6.25%
"Aug 13, 2020",0.240,0.250,0.255,0.240,16.78M,-4.00%
"Aug 12, 2020",0.250,0.260,0.260,0.225,48.24M,-5.66%
"Aug 11, 2020",0.265,0.270,0.275,0.260,53.55M,0.00%
"Aug 10, 2020",0.265,0.270,0.275,0.265,29.10M,0.00%
"Aug 07, 2020",0.265,0.275,0.295,0.265,111.92M,-1.85%
"Aug 06, 2020",0.270,0.275,0.275,0.265,42.98M,1.89%
"Aug 05, 2020",0.265,0.255,0.285,0.250,112.90M,6.00%
"Aug 04, 2020",0.250,0.255,0.260,0.245,38.51M,0.00%
"Aug 03, 2020",0.250,0.250,0.265,0.250,53.19M,0.00%
