Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.150,0.145,0.165,0.140,2.49M,0.00%
"Aug 28, 2020",0.150,0.175,0.175,0.145,3.80M,-16.67%
"Aug 27, 2020",0.180,0.190,0.195,0.170,1.57M,-2.70%
"Aug 26, 2020",0.185,0.190,0.210,0.170,9.63M,-2.63%
"Aug 25, 2020",0.190,0.140,0.205,0.140,17.98M,40.74%
"Aug 24, 2020",0.135,0.125,0.135,0.125,2.04M,12.50%
"Aug 21, 2020",0.120,0.115,0.125,0.115,584.40K,4.35%
"Aug 19, 2020",0.115,0.115,0.115,0.115,24.30K,0.00%
"Aug 18, 2020",0.115,0.115,0.115,0.115,116.00K,0.00%
"Aug 17, 2020",0.115,0.120,0.125,0.115,686.90K,4.55%
"Aug 14, 2020",0.110,0.120,0.120,0.110,640.50K,-8.33%
"Aug 13, 2020",0.120,0.120,0.135,0.120,2.71M,4.35%
"Aug 12, 2020",0.115,0.115,0.115,0.110,154.70K,0.00%
"Aug 11, 2020",0.115,0.120,0.120,0.115,837.40K,-4.17%
"Aug 10, 2020",0.120,0.120,0.120,0.110,810.40K,9.09%
"Aug 07, 2020",0.110,0.115,0.125,0.110,782.80K,-8.33%
"Aug 06, 2020",0.120,0.125,0.125,0.115,322.50K,-7.69%
"Aug 05, 2020",0.130,0.130,0.140,0.125,4.00M,4.00%
"Aug 04, 2020",0.125,0.100,0.130,0.100,4.31M,19.05%
"Aug 03, 2020",0.105,0.105,0.105,0.100,405.70K,-4.55%
