Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.290,0.305,0.305,0.290,348.30K,-4.92%
"Aug 28, 2020",0.305,0.285,0.305,0.285,491.20K,7.02%
"Aug 27, 2020",0.285,0.300,0.300,0.285,1.00M,-5.00%
"Aug 26, 2020",0.300,0.290,0.300,0.290,294.00K,3.45%
"Aug 25, 2020",0.290,0.295,0.300,0.290,500.90K,-3.33%
"Aug 24, 2020",0.300,0.295,0.300,0.290,501.20K,3.45%
"Aug 21, 2020",0.290,0.295,0.300,0.290,1.13M,-1.69%
"Aug 19, 2020",0.295,0.310,0.310,0.285,1.69M,-4.84%
"Aug 18, 2020",0.310,0.320,0.320,0.310,748.60K,-1.59%
"Aug 17, 2020",0.315,0.350,0.350,0.300,4.32M,-7.35%
"Aug 14, 2020",0.340,0.310,0.350,0.310,10.46M,11.48%
"Aug 13, 2020",0.305,0.300,0.310,0.300,658.50K,1.67%
"Aug 12, 2020",0.300,0.305,0.305,0.295,391.00K,0.00%
"Aug 11, 2020",0.300,0.300,0.310,0.300,1.50M,1.69%
"Aug 10, 2020",0.295,0.290,0.300,0.285,669.10K,-1.67%
"Aug 07, 2020",0.300,0.295,0.300,0.295,844.90K,-1.64%
"Aug 06, 2020",0.305,0.315,0.315,0.300,759.40K,-3.17%
"Aug 05, 2020",0.315,0.290,0.315,0.290,936.60K,5.00%
"Aug 04, 2020",0.300,0.315,0.315,0.300,590.40K,-4.76%
"Aug 03, 2020",0.315,0.320,0.320,0.305,792.50K,0.00%
