Date,Price,Open,High,Low,Vol.,Change %
"Aug 25, 2020",3.78,3.78,3.78,3.78,0.50K,0.00%
"Aug 24, 2020",3.78,3.65,3.78,3.65,20.00K,3.56%
"Aug 21, 2020",3.65,3.64,3.65,3.55,9.90K,0.27%
"Aug 18, 2020",3.64,3.52,3.64,3.52,10.60K,0.00%
"Aug 14, 2020",3.64,3.52,3.67,3.52,4.10K,-0.27%
"Aug 13, 2020",3.65,3.65,3.65,3.65,1.80K,0.27%
"Aug 12, 2020",3.64,3.52,3.64,3.52,1.00K,0.00%
"Aug 11, 2020",3.64,3.55,3.64,3.54,6.10K,0.00%
"Aug 06, 2020",3.64,3.52,3.64,3.52,6.90K,0.28%
"Aug 05, 2020",3.63,3.52,3.64,3.50,4.70K,-0.55%
"Aug 04, 2020",3.65,3.65,3.65,3.65,1.50K,0.55%
"Aug 03, 2020",3.63,3.56,3.68,3.50,8.00K,-0.55%
