Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.610,0.615,0.620,0.600,12.12M,0.00%
"Aug 28, 2020",0.610,0.595,0.635,0.580,54.70M,2.52%
"Aug 27, 2020",0.595,0.625,0.630,0.595,26.02M,-4.03%
"Aug 26, 2020",0.620,0.625,0.640,0.610,25.22M,0.00%
"Aug 25, 2020",0.620,0.665,0.675,0.615,32.10M,-6.06%
"Aug 24, 2020",0.660,0.655,0.670,0.640,41.99M,2.33%
"Aug 21, 2020",0.645,0.625,0.685,0.620,87.69M,3.20%
"Aug 19, 2020",0.625,0.660,0.665,0.610,54.84M,-5.30%
"Aug 18, 2020",0.660,0.655,0.685,0.625,58.21M,2.33%
"Aug 17, 2020",0.645,0.585,0.655,0.565,70.22M,11.21%
"Aug 14, 2020",0.580,0.610,0.615,0.545,27.09M,-4.92%
"Aug 13, 2020",0.610,0.630,0.655,0.610,35.26M,1.67%
"Aug 12, 2020",0.600,0.620,0.635,0.510,49.68M,-6.98%
"Aug 11, 2020",0.645,0.680,0.690,0.625,34.21M,-1.53%
"Aug 10, 2020",0.655,0.705,0.725,0.615,53.53M,-6.43%
"Aug 07, 2020",0.700,0.800,0.810,0.700,60.44M,-9.68%
"Aug 06, 2020",0.775,0.770,0.870,0.720,198.46M,0.00%
"Aug 05, 2020",0.775,0.580,0.865,0.560,313.89M,37.17%
"Aug 04, 2020",0.565,0.565,0.585,0.525,63.71M,2.73%
"Aug 03, 2020",0.550,0.510,0.575,0.510,132.98M,8.91%
