Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.815,0.820,0.820,0.815,44.90K,-0.61%
"Aug 28, 2020",0.820,0.810,0.820,0.810,47.20K,0.00%
"Aug 27, 2020",0.820,0.810,0.820,0.810,178.40K,1.23%
"Aug 26, 2020",0.810,0.815,0.820,0.810,178.70K,-0.61%
"Aug 25, 2020",0.815,0.810,0.820,0.810,69.20K,0.62%
"Aug 24, 2020",0.810,0.815,0.815,0.810,42.70K,-0.61%
"Aug 21, 2020",0.815,0.810,0.815,0.810,107.40K,0.00%
"Aug 19, 2020",0.815,0.815,0.815,0.800,298.50K,0.00%
"Aug 18, 2020",0.815,0.815,0.815,0.810,83.30K,0.62%
"Aug 17, 2020",0.810,0.815,0.815,0.810,94.20K,-0.61%
"Aug 14, 2020",0.815,0.815,0.820,0.810,59.70K,0.00%
"Aug 13, 2020",0.815,0.820,0.820,0.815,57.70K,0.00%
"Aug 12, 2020",0.815,0.815,0.825,0.815,173.50K,-2.40%
"Aug 11, 2020",0.835,0.830,0.835,0.830,241.90K,0.00%
"Aug 10, 2020",0.835,0.830,0.835,0.830,233.70K,0.00%
"Aug 07, 2020",0.835,0.830,0.835,0.825,217.30K,1.21%
"Aug 06, 2020",0.825,0.820,0.825,0.820,124.00K,0.61%
"Aug 05, 2020",0.820,0.820,0.825,0.820,479.30K,0.00%
"Aug 04, 2020",0.820,0.815,0.825,0.815,245.20K,0.61%
"Aug 03, 2020",0.815,0.820,0.830,0.815,1.25M,-0.61%
