Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.575,0.570,0.575,0.570,70.60K,0.88%
"Aug 28, 2020",0.570,0.580,0.580,0.560,585.40K,-1.72%
"Aug 27, 2020",0.580,0.565,0.580,0.565,349.90K,0.87%
"Aug 26, 2020",0.575,0.565,0.590,0.565,500.00K,0.88%
"Aug 25, 2020",0.570,0.570,0.575,0.565,436.30K,-0.87%
"Aug 24, 2020",0.575,0.565,0.580,0.560,362.30K,-0.86%
"Aug 21, 2020",0.580,0.560,0.580,0.560,135.50K,3.57%
"Aug 19, 2020",0.560,0.580,0.580,0.560,593.50K,-0.88%
"Aug 18, 2020",0.565,0.575,0.580,0.565,193.90K,0.00%
"Aug 17, 2020",0.565,0.570,0.575,0.565,894.00K,0.00%
"Aug 14, 2020",0.565,0.590,0.600,0.560,540.70K,-5.83%
"Aug 13, 2020",0.600,0.600,0.600,0.590,78.80K,0.00%
"Aug 12, 2020",0.600,0.580,0.600,0.550,791.80K,2.56%
"Aug 11, 2020",0.585,0.575,0.585,0.560,317.20K,1.74%
"Aug 10, 2020",0.575,0.560,0.585,0.555,397.00K,2.68%
"Aug 07, 2020",0.560,0.580,0.590,0.560,750.70K,-5.88%
"Aug 06, 2020",0.595,0.585,0.610,0.560,463.50K,2.59%
"Aug 05, 2020",0.580,0.625,0.625,0.580,759.50K,-3.33%
"Aug 04, 2020",0.600,0.615,0.615,0.585,607.80K,-2.44%
"Aug 03, 2020",0.615,0.635,0.635,0.600,303.00K,-3.15%
