Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",0.950,0.955,0.955,0.950,628.70K,-0.52%
"Nov 25, 2020",0.955,0.955,0.960,0.950,217.10K,0.00%
"Nov 24, 2020",0.955,0.960,0.960,0.950,370.60K,-0.52%
"Nov 23, 2020",0.960,0.960,0.960,0.955,426.50K,1.05%
"Nov 20, 2020",0.950,0.955,0.965,0.950,453.20K,-0.52%
"Nov 19, 2020",0.955,0.950,0.955,0.945,629.20K,0.00%
"Nov 18, 2020",0.955,0.955,0.970,0.950,600.90K,0.53%
"Nov 17, 2020",0.950,0.975,0.975,0.945,940.20K,-2.06%
"Nov 16, 2020",0.970,0.960,0.975,0.955,1.07M,1.57%
"Nov 13, 2020",0.955,0.950,0.970,0.945,1.66M,1.06%
"Nov 12, 2020",0.945,0.930,0.950,0.930,642.10K,1.61%
"Nov 11, 2020",0.930,0.930,0.935,0.930,277.70K,0.00%
"Nov 10, 2020",0.930,0.920,0.930,0.920,603.90K,1.09%
"Nov 09, 2020",0.920,0.920,0.925,0.920,327.40K,0.00%
"Nov 06, 2020",0.920,0.920,0.920,0.915,321.50K,0.00%
"Nov 05, 2020",0.920,0.915,0.920,0.910,232.20K,0.55%
"Nov 04, 2020",0.915,0.910,0.915,0.910,124.90K,0.55%
"Nov 03, 2020",0.910,0.915,0.920,0.905,554.00K,0.00%
"Nov 02, 2020",0.910,0.915,0.915,0.905,367.80K,-0.55%
"Oct 30, 2020",0.915,0.920,0.920,0.910,356.10K,0.00%
"Oct 28, 2020",0.915,0.915,0.920,0.915,179.80K,0.00%
"Oct 27, 2020",0.915,0.915,0.920,0.915,97.90K,0.00%
"Oct 26, 2020",0.915,0.915,0.915,0.910,254.00K,0.00%
