Date,Price,Open,High,Low,Vol.,Change %
"Nov 26, 2020",1.540,1.450,1.540,1.450,972.80K,4.05%
"Nov 25, 2020",1.480,1.530,1.550,1.470,498.00K,-1.99%
"Nov 24, 2020",1.510,1.540,1.540,1.440,1.67M,-0.66%
"Nov 23, 2020",1.520,1.500,1.520,1.500,780.60K,1.33%
"Nov 20, 2020",1.500,1.480,1.540,1.450,1.41M,1.35%
"Nov 19, 2020",1.480,1.480,1.480,1.410,1.88M,0.00%
"Nov 18, 2020",1.480,1.580,1.600,1.470,2.35M,-6.33%
"Nov 17, 2020",1.580,1.640,1.650,1.580,832.90K,-3.66%
"Nov 16, 2020",1.640,1.640,1.650,1.600,832.20K,0.61%
"Nov 13, 2020",1.630,1.590,1.650,1.590,1.59M,3.16%
"Nov 12, 2020",1.580,1.600,1.600,1.570,476.10K,-0.63%
"Nov 11, 2020",1.590,1.550,1.600,1.550,422.70K,2.58%
"Nov 10, 2020",1.550,1.570,1.590,1.550,956.80K,-2.52%
"Nov 09, 2020",1.590,1.560,1.590,1.530,1.39M,5.30%
"Nov 06, 2020",1.510,1.510,1.560,1.500,1.33M,0.00%
"Nov 05, 2020",1.510,1.440,1.510,1.440,653.70K,5.59%
"Nov 04, 2020",1.430,1.430,1.460,1.420,932.90K,0.70%
"Nov 03, 2020",1.420,1.400,1.440,1.400,479.70K,1.43%
"Nov 02, 2020",1.400,1.430,1.440,1.400,1.27M,-3.45%
"Oct 30, 2020",1.450,1.480,1.500,1.450,708.00K,-2.68%
"Oct 28, 2020",1.490,1.510,1.520,1.470,484.50K,-1.32%
"Oct 27, 2020",1.510,1.500,1.530,1.490,938.90K,2.03%
"Oct 26, 2020",1.480,1.510,1.510,1.430,1.16M,-1.33%
