Date,Price,Open,High,Low,Vol.,Change %
"Sep 01, 2020",0.135,0.140,0.145,0.130,6.66M,-3.57%
"Aug 28, 2020",0.140,0.155,0.155,0.135,16.90M,-9.68%
"Aug 27, 2020",0.155,0.170,0.175,0.155,22.60M,-6.06%
"Aug 26, 2020",0.165,0.170,0.175,0.150,39.22M,0.00%
"Aug 25, 2020",0.165,0.150,0.175,0.150,98.31M,10.00%
"Aug 24, 2020",0.150,0.140,0.150,0.135,10.27M,11.11%
"Aug 21, 2020",0.135,0.130,0.135,0.125,3.20M,3.85%
"Aug 19, 2020",0.130,0.140,0.140,0.130,3.75M,-7.14%
"Aug 18, 2020",0.140,0.130,0.140,0.125,8.62M,7.69%
"Aug 17, 2020",0.130,0.125,0.135,0.120,8.72M,4.00%
"Aug 14, 2020",0.125,0.130,0.130,0.115,7.13M,-3.85%
"Aug 13, 2020",0.130,0.130,0.140,0.125,5.62M,-3.70%
"Aug 12, 2020",0.135,0.145,0.145,0.105,18.48M,-6.90%
"Aug 11, 2020",0.145,0.160,0.160,0.140,9.56M,-3.33%
"Aug 10, 2020",0.150,0.145,0.160,0.140,15.80M,7.14%
"Aug 07, 2020",0.140,0.140,0.160,0.135,43.88M,0.00%
"Aug 06, 2020",0.140,0.140,0.140,0.130,6.07M,3.70%
"Aug 05, 2020",0.135,0.135,0.145,0.130,14.02M,3.85%
"Aug 04, 2020",0.130,0.135,0.140,0.130,14.33M,0.00%
"Aug 03, 2020",0.130,0.125,0.135,0.120,13.55M,8.33%
